time;ax;ay;az;aT
39.4930;0.3637;-1.2966;-0.1828;1.359
39.4970;0.4177;-1.3262;-0.1520;1.399
39.5030;0.4318;-1.2883;-0.0303;1.359
39.5090;0.3340;-1.2316;0.1155;1.281
39.5120;0.3059;-1.1228;0.2425;1.189
39.5170;0.2945;-1.0391;0.3699;1.142
39.5230;0.2853;-0.9567;0.3927;1.073
39.5270;0.3169;-0.8520;0.3493;0.974
39.5320;0.4135;-0.8348;0.2254;0.959
39.5480;0.5184;-0.8094;0.0449;0.962
39.5490;0.5607;-0.8615;-0.0537;1.029
39.5510;0.6268;-0.9238;0.0202;1.117
39.5750;0.7264;-1.0058;0.0657;1.242
39.5760;0.8065;-1.0927;0.1542;1.367
39.5760;0.8668;-1.1800;0.1950;1.477
39.5770;0.8931;-1.2195;0.1451;1.518
39.5770;0.9141;-1.2017;0.1622;1.519
39.5790;0.9205;-1.1317;0.1605;1.468
39.5830;0.9269;-1.1101;0.1015;1.450
39.5900;0.8952;-1.0840;0.0426;1.407
39.5940;0.8587;-1.0440;0.0031;1.352
39.5980;0.8319;-1.0379;-0.0314;1.331
39.6060;0.7860;-0.9746;-0.1232;1.258
39.6100;0.7591;-0.9212;-0.2147;1.213
39.6130;0.7612;-0.9686;-0.2056;1.249
39.6180;0.7491;-0.9445;-0.1965;1.221
39.6230;0.7465;-0.9494;-0.1202;1.214
39.6290;0.7294;-0.9258;-0.0583;1.180
39.6330;0.7646;-0.9219;-0.0058;1.198
39.6480;0.7562;-0.9041;0.0229;1.179
39.6480;0.7475;-0.9201;0.0565;1.187
39.6490;0.7770;-0.9599;0.0231;1.235
39.6550;0.7923;-0.9662;0.0232;1.250
39.6730;0.8795;-1.0059;0.0329;1.337
39.6740;0.8958;-1.0358;0.0423;1.370
39.6750;0.9417;-1.0174;0.0850;1.389
39.6750;0.8785;-1.0324;0.1705;1.366
39.6790;0.8069;-0.9991;0.1839;1.297
39.6840;0.7176;-0.9945;0.2162;1.245
39.6910;0.6920;-0.9901;0.3680;1.263
39.6940;0.6578;-0.9143;0.4478;1.212
39.6990;0.6051;-0.8824;0.5325;1.195
39.7060;0.5479;-0.8272;0.6029;1.161
39.7090;0.5005;-0.7584;0.5970;1.087
39.7140;0.5009;-0.6856;0.5196;0.995
39.7190;0.4729;-0.5703;0.4137;0.848
39.7250;0.4165;-0.4840;0.3127;0.711
39.7300;0.4276;-0.4838;0.2883;0.707
39.7340;0.4633;-0.4501;0.2112;0.680
39.7550;0.4417;-0.4304;0.1628;0.638
39.7570;0.4013;-0.4581;0.0807;0.614
39.7610;0.3560;-0.4565;0.0273;0.580
39.7610;0.3250;-0.4973;-0.0071;0.594
39.7610;0.3226;-0.5185;-0.0943;0.618
39.7640;0.3108;-0.5776;-0.1910;0.683
39.7700;0.2847;-0.6649;-0.2208;0.756
39.7850;0.2633;-0.6992;-0.2889;0.801
39.7860;0.3088;-0.7235;-0.3092;0.845
39.7870;0.3540;-0.7425;-0.2627;0.863
39.7910;0.3702;-0.7420;-0.2211;0.858
39.7950;0.4149;-0.7507;-0.2419;0.891
39.8000;0.4115;-0.7543;-0.3392;0.924
39.8070;0.4125;-0.7667;-0.4318;0.972
39.8100;0.3848;-0.7881;-0.4910;1.005
39.8150;0.4046;-0.7512;-0.5695;1.026
39.8240;0.4194;-0.7518;-0.5573;1.026
39.8250;0.4482;-0.6993;-0.5118;0.976
39.8300;0.4575;-0.6561;-0.4711;0.928
39.8350;0.4758;-0.6369;-0.3683;0.876
39.8480;0.5175;-0.5940;-0.3229;0.851
39.8490;0.5584;-0.5370;-0.2438;0.812
39.8510;0.5507;-0.5283;-0.1312;0.774
39.8750;0.5469;-0.4720;-0.0567;0.725
39.8760;0.5663;-0.4448;-0.0348;0.721
39.8770;0.5995;-0.4368;-0.0702;0.745
39.8770;0.6228;-0.3954;-0.1485;0.753
39.8770;0.6507;-0.4018;-0.1407;0.778
39.8810;0.6499;-0.4274;-0.1615;0.794
39.8850;0.6495;-0.4241;-0.1680;0.794
39.8910;0.5872;-0.4257;-0.1028;0.733
39.8960;0.5540;-0.4515;-0.0424;0.716
39.9010;0.5593;-0.4776;0.0324;0.736
39.9090;0.5027;-0.4227;0.1024;0.665
39.9110;0.4893;-0.4262;0.0578;0.651
39.9160;0.4379;-0.3874;0.0087;0.585
39.9240;0.3585;-0.3590;-0.0688;0.512
39.9260;0.2560;-0.2644;-0.1270;0.389
39.9310;0.1834;-0.1704;-0.1468;0.290
39.9360;0.1069;-0.1155;-0.1043;0.189
39.9480;0.0695;-0.0899;-0.0522;0.125
39.9490;0.0280;-0.0888;-0.0861;0.127
39.9510;0.0058;-0.0691;-0.0481;0.084
39.9710;0.0413;-0.0640;-0.0436;0.088
39.9720;0.0053;-0.0735;-0.0916;0.118
39.9720;-0.0300;-0.0546;-0.0296;0.069
39.9730;-0.0121;0.0361;0.0132;0.040
39.9760;-0.0705;0.0883;0.0654;0.131
39.9810;-0.1190;0.1213;0.1415;0.221
39.9860;-0.2292;0.1780;0.2749;0.400
39.9920;-0.2720;0.2199;0.3842;0.520
39.9960;-0.3045;0.2420;0.4171;0.570
40.0020;-0.3556;0.2297;0.5218;0.672
40.0070;-0.3968;0.2741;0.5262;0.714
40.0120;-0.4374;0.3128;0.5069;0.739
40.0170;-0.4678;0.3603;0.4257;0.728
40.0240;-0.4639;0.2973;0.3637;0.660
40.0270;-0.4735;0.3104;0.2636;0.625
40.0320;-0.4724;0.3189;0.2018;0.605
40.0370;-0.5037;0.3083;0.0921;0.598
40.0480;-0.5055;0.2980;0.0971;0.595
40.0490;-0.5307;0.3121;0.0732;0.620
40.0530;-0.5744;0.3982;0.0540;0.701
40.0720;-0.5887;0.4318;0.1016;0.737
40.0730;-0.5355;0.4272;0.2257;0.721
40.0730;-0.5731;0.4800;0.2253;0.781
40.0750;-0.5866;0.5276;0.2249;0.820
40.0780;-0.6192;0.5845;0.2343;0.883
40.0820;-0.5758;0.6171;0.1864;0.864
40.0870;-0.5279;0.5775;0.0910;0.788
40.0940;-0.5136;0.5905;-0.0473;0.784
40.0980;-0.5380;0.6082;-0.0371;0.813
40.1020;-0.5820;0.6306;-0.0555;0.860
40.1090;-0.5935;0.6482;-0.0499;0.880
40.1130;-0.5343;0.6704;-0.0728;0.860
40.1180;-0.4760;0.7072;-0.0909;0.857
40.1240;-0.4139;0.7104;-0.0371;0.823
40.1280;-0.4050;0.7852;-0.0503;0.885
40.1330;-0.3964;0.7783;-0.0823;0.877
40.1480;-0.3981;0.7710;-0.0425;0.869
40.1490;-0.3958;0.7587;-0.0790;0.859
40.1500;-0.3224;0.7603;-0.1727;0.844
40.1530;-0.2876;0.6804;-0.2613;0.784
40.1730;-0.2484;0.6245;-0.2781;0.727
40.1740;-0.1998;0.5638;-0.3187;0.678
40.1750;-0.1943;0.5318;-0.2731;0.629
40.1750;-0.2082;0.5380;-0.2467;0.627
40.1780;-0.1742;0.5635;-0.2347;0.635
40.1830;-0.1973;0.6078;-0.3183;0.714
40.1890;-0.1914;0.6378;-0.2966;0.729
40.1940;-0.1757;0.5961;-0.3706;0.724
40.1990;-0.1501;0.5404;-0.3394;0.656
40.2030;-0.1148;0.4947;-0.3610;0.623
40.2090;-0.1466;0.5313;-0.3398;0.647
40.2140;-0.1835;0.5969;-0.2327;0.666
40.2190;-0.2115;0.6197;-0.1258;0.667
40.2250;-0.2358;0.6568;-0.0667;0.701
40.2290;-0.2326;0.7129;-0.0172;0.750
40.2340;-0.1974;0.7162;-0.0010;0.743
40.2500;-0.2062;0.7575;0.0010;0.785
40.2510;-0.1445;0.6981;-0.0543;0.715
40.2520;-0.0743;0.6242;-0.0232;0.629
40.2540;-0.0288;0.6122;-0.0015;0.613
40.2760;0.0588;0.5520;0.0203;0.556
40.2770;0.0932;0.4676;-0.0438;0.479
40.2780;0.1608;0.3972;-0.1268;0.447
40.2780;0.1947;0.3072;-0.2955;0.469
40.2800;0.1859;0.2934;-0.4304;0.553
40.2840;0.2064;0.3034;-0.5747;0.682
40.2920;0.2611;0.2607;-0.7092;0.799
40.2940;0.2876;0.2754;-0.8340;0.924
40.2990;0.3248;0.3048;-1.0067;1.101
40.3050;0.2724;0.4015;-1.1938;1.289
40.3100;0.1936;0.4600;-1.3713;1.459
40.3140;0.2797;0.3514;-1.2380;1.317
40.3190;0.4288;0.3343;-1.0191;1.155
40.3250;0.3770;0.2888;-0.9583;1.070
40.3300;0.2394;0.3342;-0.9407;1.027
40.3350;0.1163;0.3797;-0.9518;1.031
40.3490;0.0699;0.4110;-0.9008;0.993
40.3490;0.1092;0.4854;-0.9503;1.073
40.3500;0.0765;0.4977;-0.9663;1.090
40.3730;0.1347;0.5246;-1.0111;1.147
40.3740;0.1740;0.5230;-1.0081;1.149
40.3740;0.2135;0.5362;-0.9813;1.138
40.3750;0.2529;0.5067;-1.0217;1.168
40.3770;0.2497;0.5066;-0.9619;1.115
40.3800;0.2660;0.5022;-0.9214;1.083
40.3850;0.2726;0.4648;-0.9434;1.086
40.3920;0.3555;0.4570;-0.9178;1.085
40.3950;0.4427;0.4454;-0.8974;1.095
40.4000;0.4955;0.4825;-0.9156;1.147
40.4090;0.4852;0.5395;-1.0152;1.248
40.4100;0.5031;0.5781;-1.1103;1.349
40.4150;0.5590;0.6889;-1.1002;1.413
40.4200;0.6674;0.6803;-1.1237;1.473
40.4260;0.7327;0.6243;-1.1329;1.487
40.4310;0.8223;0.5449;-1.1137;1.488
40.4350;0.8598;0.5661;-1.0850;1.496
40.4490;0.8882;0.5494;-1.0613;1.489
40.4490;0.8789;0.6140;-1.0807;1.522
40.4510;0.9320;0.6403;-1.0666;1.554
40.4760;0.9615;0.6856;-1.0716;1.595
40.4770;0.9625;0.7164;-0.9857;1.553
40.4770;0.9634;0.7184;-0.9812;1.551
40.4780;1.0024;0.7393;-0.9528;1.568
40.4780;0.9978;0.8365;-0.9624;1.619
40.4810;1.0309;0.8379;-0.9673;1.643
40.4860;1.0732;0.8630;-0.9959;1.700
40.4930;1.1344;0.8831;-1.0245;1.765
40.4960;1.1668;0.8600;-1.0912;1.814
40.5010;1.1556;0.8850;-1.0479;1.794
40.5090;1.1817;0.9010;-0.9426;1.760
40.5110;1.2207;0.9322;-0.9525;1.807
40.5160;1.2012;0.9788;-0.9244;1.804
40.5220;1.1806;0.9975;-0.8393;1.759
40.5260;1.2497;0.9932;-0.7833;1.778
40.5310;1.2264;1.0086;-0.6031;1.699
40.5360;1.3119;1.0199;-0.4760;1.729
40.5490;1.3963;0.9834;-0.3776;1.749
40.5500;1.3313;1.0187;-0.2650;1.697
40.5530;1.2893;1.0873;-0.2528;1.705
40.5730;1.3330;1.1267;-0.2978;1.771
40.5740;1.3482;1.1420;-0.3618;1.804
40.5750;1.3305;1.1810;-0.2823;1.801
40.5750;1.2753;1.2293;-0.2745;1.792
40.5770;1.2501;1.2964;-0.3050;1.827
40.5820;1.1979;1.2916;-0.2351;1.777
40.5870;1.1338;1.2815;-0.1030;1.714
40.5960;1.0005;1.2665;-0.0382;1.614
40.5970;0.8885;1.1992;0.0024;1.492
40.6020;0.8216;1.1659;-0.0195;1.426
40.6080;0.7614;1.1714;0.0540;1.398
40.6130;0.6931;1.1393;0.1079;1.338
40.6170;0.5444;1.2178;0.3050;1.368
40.6220;0.3619;1.2346;0.5543;1.401
40.6280;0.2164;1.1706;0.9036;1.495
40.6320;0.1354;1.0496;1.4534;1.798
40.6370;0.1223;0.9434;2.0553;2.265
40.6500;0.1422;0.8709;2.6567;2.799
40.6510;0.2041;0.7656;3.2241;3.320
40.6530;0.2748;0.6417;3.5374;3.606
40.6790;0.3987;0.4900;3.7165;3.770
40.6800;0.4714;0.3825;3.8236;3.872
40.6810;0.5230;0.3145;3.7343;3.784
40.6820;0.5399;0.2243;3.6303;3.677
40.6830;0.5617;0.1311;3.5834;3.630
40.6830;0.4882;0.0010;3.4931;3.527
40.6870;0.4632;-0.1229;3.4600;3.493
40.6940;0.4871;-0.2795;3.3024;3.350
40.6980;0.5506;-0.4215;3.0875;3.164
40.7030;0.5728;-0.5874;2.8969;3.011
40.7100;0.5541;-0.7156;2.7114;2.858
40.7140;0.5758;-0.8110;2.5359;2.724
40.7180;0.5711;-0.8451;2.3034;2.519
40.7250;0.5065;-0.8655;2.0569;2.288
40.7290;0.4683;-0.8677;1.7965;2.049
40.7330;0.3614;-0.8705;1.5029;1.774
40.7380;0.2196;-0.7829;1.1713;1.426
40.7430;0.0142;-0.6965;0.8067;1.066
40.7490;-0.0874;-0.5966;0.5956;0.848
40.7530;-0.2002;-0.5409;0.3322;0.666
40.7660;-0.3194;-0.5249;0.0836;0.620
40.7670;-0.4548;-0.5200;-0.1261;0.702
40.7690;-0.5728;-0.5793;-0.2826;0.862
40.7920;-0.6687;-0.6406;-0.4002;1.009
40.7920;-0.7286;-0.7089;-0.5123;1.138
40.7930;-0.8337;-0.7652;-0.5232;1.247
40.7930;-0.9321;-0.7854;-0.5000;1.317
40.7940;-1.0529;-0.8129;-0.4187;1.395
40.7990;-1.1443;-0.8523;-0.3128;1.461
40.8040;-1.2887;-0.9317;-0.2159;1.605
40.8100;-1.3435;-0.9792;-0.1854;1.673
40.8140;-1.3711;-1.0760;-0.2356;1.759
40.8190;-1.4008;-1.1253;-0.2662;1.816
40.8260;-1.3897;-1.1032;-0.3156;1.802
40.8290;-1.3475;-1.1435;-0.4077;1.814
40.8340;-1.3694;-1.0878;-0.4805;1.814
40.8500;-1.3025;-1.0410;-0.5150;1.745
40.8500;-1.2372;-1.0128;-0.5495;1.691
40.8510;-1.2121;-1.0123;-0.4838;1.652
40.8810;-1.1454;-1.0440;-0.5141;1.633
40.8820;-1.1326;-1.0840;-0.4491;1.631
40.8830;-1.0686;-1.1943;-0.3845;1.648
40.8830;-0.9488;-1.2792;-0.3108;1.623
40.8840;-0.8545;-1.3487;-0.2565;1.617
40.8840;-0.7279;-1.4222;-0.2025;1.610
40.8850;-0.6455;-1.5047;-0.1392;1.643
40.8900;-0.5923;-1.5484;-0.1716;1.667
40.8960;-0.5010;-1.6014;-0.0510;1.679
40.9000;-0.4480;-1.6208;0.0215;1.682
40.9050;-0.3473;-1.5634;0.1608;1.610
40.9100;-0.2041;-1.5157;0.3144;1.561
40.9150;-0.1713;-1.5018;0.3435;1.550
40.9200;-0.1340;-1.4884;0.3584;1.537
40.9260;-0.0967;-1.5091;0.4405;1.575
40.9300;-0.0543;-1.5545;0.4988;1.633
40.9350;-0.0835;-1.6149;0.4520;1.679
40.9500;-0.0984;-1.6709;0.3719;1.715
40.9510;-0.0944;-1.6696;0.3351;1.705
40.9520;-0.1720;-1.6395;0.2552;1.668
40.9760;-0.2113;-1.6091;0.0941;1.626
40.9770;-0.2838;-1.5590;-0.0384;1.585
40.9780;-0.3077;-1.5513;-0.1566;1.589
40.9780;-0.3118;-1.5233;-0.2082;1.569
40.9790;-0.3104;-1.5086;-0.1979;1.553
40.9800;-0.3132;-1.5023;-0.1354;1.541
40.9850;-0.3540;-1.4374;-0.1260;1.486
40.9920;-0.3850;-1.3431;-0.1792;1.409
40.9960;-0.4447;-1.2959;-0.2611;1.395
41.0010;-0.4991;-1.2434;-0.3098;1.375
41.0060;-0.4904;-1.1281;-0.2630;1.258
41.0110;-0.4814;-1.0799;-0.1780;1.196
41.0160;-0.5109;-0.9982;-0.0644;1.123
41.0200;-0.5117;-0.8548;-0.0847;1.000
41.0260;-0.5219;-0.7500;-0.0093;0.914
41.0310;-0.5701;-0.6458;-0.1061;0.868
41.0360;-0.5749;-0.5327;-0.1404;0.796
41.0500;-0.5651;-0.4678;-0.0693;0.737
41.0510;-0.5498;-0.3939;-0.0317;0.677
41.0520;-0.4857;-0.3351;0.0299;0.591
41.0770;-0.4686;-0.2340;0.0965;0.533
41.0780;-0.4745;-0.1723;0.1632;0.531
41.0780;-0.4748;-0.1352;0.2014;0.533
41.0780;-0.4361;-0.1562;0.2253;0.515
41.0790;-0.4495;-0.2257;0.2208;0.549
41.0810;-0.4245;-0.2479;0.1973;0.530
41.0860;-0.3518;-0.2463;0.1548;0.457
41.0940;-0.3801;-0.2066;0.1363;0.454
41.0960;-0.3612;-0.1910;0.1801;0.447
41.1010;-0.3191;-0.1848;0.2143;0.426
41.1070;-0.3066;-0.1690;0.2771;0.446
41.1120;-0.3141;-0.0527;0.2012;0.377
41.1160;-0.2746;0.0207;0.1062;0.295
41.1210;-0.2023;0.0510;-0.0079;0.209
41.1270;-0.1735;0.0956;-0.0548;0.206
41.1320;-0.1209;0.1306;-0.1638;0.242
41.1370;-0.0872;0.1416;-0.2631;0.311
41.1520;-0.0577;0.0761;-0.2715;0.288
41.1530;0.0297;0.0151;-0.1505;0.154
41.1880;0.1220;-0.0079;-0.0966;0.156
41.1890;0.1426;-0.0554;0.0052;0.153
41.1900;0.1106;-0.0938;-0.0220;0.147
41.1900;0.0590;-0.0464;0.0275;0.080
41.1910;-0.0408;-0.0330;0.0341;0.063
41.1910;-0.0933;0.0134;-0.0214;0.097
41.1920;-0.0745;0.0260;-0.0432;0.090
41.1920;-0.0083;0.0048;-0.0935;0.094
41.1950;0.0433;-0.0021;-0.0816;0.092
41.1990;0.1087;-0.0188;-0.0600;0.126
41.2030;0.1211;0.0122;-0.0623;0.137
41.2080;0.2146;0.0098;-0.0981;0.236
41.2130;0.3273;0.0459;-0.1292;0.355
41.2180;0.3639;0.0869;-0.1124;0.391
41.2220;0.3679;0.1470;-0.0288;0.397
41.2280;0.3966;0.2071;0.0595;0.451
41.2320;0.4069;0.1812;0.1190;0.461
41.2380;0.4080;0.2028;0.1928;0.495
41.2500;0.3570;0.2527;0.3145;0.539
41.2510;0.3683;0.2399;0.3693;0.574
41.2530;0.3268;0.2507;0.3763;0.558
41.2770;0.3664;0.2803;0.4408;0.638
41.2770;0.3672;0.3190;0.5150;0.708
41.2780;0.3054;0.3573;0.5366;0.713
41.2780;0.2240;0.3903;0.4627;0.645
41.2790;0.1999;0.3845;0.3413;0.552
41.2830;0.1521;0.3453;0.1435;0.404
41.2880;0.1383;0.3060;0.0225;0.337
41.2940;0.1825;0.2334;-0.0361;0.298
41.2980;0.1698;0.1893;-0.0707;0.264
41.3030;0.1576;0.1403;-0.1052;0.236
41.3090;0.2272;0.2061;-0.1348;0.335
41.3140;0.2160;0.1710;-0.2503;0.372
41.3180;0.1626;0.1454;-0.4278;0.480
41.3240;0.1389;0.1580;-0.5189;0.560
41.3290;0.1306;0.1896;-0.5764;0.621
41.3340;0.0991;0.2258;-0.5906;0.640
41.3510;0.0109;0.2331;-0.6239;0.666
41.3510;-0.0527;0.2402;-0.6092;0.657
41.3520;-0.0634;0.2280;-0.5658;0.613
41.3540;-0.0881;0.2634;-0.5127;0.583
41.3590;-0.1081;0.2894;-0.4406;0.538
41.3630;-0.0758;0.3298;-0.4069;0.529
41.3690;-0.0629;0.3322;-0.3541;0.490
41.3770;-0.0407;0.3919;-0.2487;0.466
41.3790;-0.1438;0.4904;-0.1484;0.532
41.3840;-0.2138;0.5029;-0.1584;0.569
41.3890;-0.2270;0.5062;-0.0584;0.558
41.3940;-0.2265;0.4571;-0.0064;0.510
41.3990;-0.2169;0.4031;0.0838;0.465
41.4040;-0.2035;0.3253;0.1261;0.404
41.4110;-0.1862;0.2475;0.1205;0.332
41.4140;-0.1076;0.2079;0.0482;0.239
41.4200;-0.0345;0.1632;-0.0432;0.172
41.4250;0.0097;0.1516;-0.0672;0.166
41.4300;0.0584;0.1109;-0.1197;0.173
41.4340;0.0688;0.0935;-0.1719;0.207
41.4400;0.0027;0.0901;-0.2286;0.246
41.4510;-0.0010;0.1148;-0.3759;0.393
41.4520;-0.0188;0.1484;-0.4843;0.507
41.4580;-0.0457;0.1861;-0.6833;0.710
41.4780;-0.0434;0.1758;-0.7528;0.774
41.4790;-0.0072;0.1415;-0.7934;0.806
41.4790;-0.0616;0.0881;-0.8530;0.860
41.4800;-0.1155;0.0732;-0.8791;0.890
41.4800;-0.1403;0.0249;-0.8334;0.846
41.4850;-0.1985;0.0249;-0.8023;0.827
41.4900;-0.2523;0.0107;-0.7712;0.812
41.4960;-0.3693;0.0351;-0.7547;0.841
41.5010;-0.4732;0.1173;-0.7862;0.925
41.5050;-0.5353;0.1951;-0.8226;1.001
41.5110;-0.5316;0.2059;-0.8303;1.007
41.5150;-0.5771;0.2170;-0.8143;1.021
41.5200;-0.5902;0.2521;-0.8127;1.036
41.5280;-0.6187;0.2253;-0.8686;1.090
41.5300;-0.5569;0.1938;-0.8958;1.072
41.5370;-0.5530;0.1577;-0.9421;1.104
41.5410;-0.5208;0.1792;-1.0172;1.157
41.5480;-0.5464;0.1722;-1.0683;1.212
41.5510;-0.5246;0.2085;-1.0812;1.220
41.5550;-0.5604;0.2019;-1.1468;1.292
41.5680;-0.6110;0.1953;-1.2266;1.384
41.5690;-0.5853;0.1939;-1.3400;1.475
41.5710;-0.5787;0.1501;-1.3865;1.510
41.5970;-0.5771;0.1452;-1.3567;1.481
41.5980;-0.5374;0.1889;-1.3607;1.475
41.5990;-0.5318;0.1949;-1.3842;1.496
41.5990;-0.5743;0.2210;-1.4511;1.576
41.5990;-0.5881;0.2480;-1.5232;1.651
41.6010;-0.5629;0.2856;-1.5191;1.645
41.6060;-0.5610;0.3292;-1.4438;1.584
41.6120;-0.5205;0.3644;-1.3021;1.449
41.6160;-0.4993;0.4240;-1.1561;1.329
41.6210;-0.4973;0.4747;-1.0777;1.278
41.6280;-0.4954;0.5451;-1.0091;1.249
41.6330;-0.4937;0.5921;-0.9839;1.250
41.6360;-0.5110;0.6107;-0.9925;1.272
41.6420;-0.4897;0.6823;-1.0203;1.322
41.6470;-0.4535;0.6921;-1.0196;1.313
41.6510;-0.4263;0.7306;-0.9567;1.277
41.6560;-0.4606;0.8027;-0.9943;1.358
41.6680;-0.5417;0.8700;-0.9698;1.411
41.6690;-0.5785;0.9087;-0.9645;1.446
41.6720;-0.5613;0.9282;-0.9783;1.461
41.6920;-0.5759;0.9047;-0.9155;1.410
41.6930;-0.6653;0.9242;-0.8958;1.449
41.6930;-0.7627;0.9004;-0.7468;1.397
41.6950;-0.8306;0.9100;-0.6745;1.405
41.6970;-0.8551;0.9577;-0.5591;1.400
41.7020;-0.9515;1.0291;-0.4917;1.485
41.7070;-0.9762;1.1289;-0.3524;1.534
41.7120;-1.0300;1.1900;-0.2324;1.591
41.7170;-1.0410;1.2122;-0.0644;1.599
41.7220;-1.0238;1.2529;-0.1211;1.623
41.7280;-1.1270;1.3317;-0.1394;1.750
41.7320;-1.1883;1.4388;-0.0429;1.867
41.7370;-1.2030;1.5315;0.0151;1.948
41.7420;-1.1760;1.6194;-0.0226;2.001
41.7480;-1.1886;1.6310;-0.0079;2.018
41.7520;-1.2453;1.7196;0.0352;2.123
41.7580;-1.3174;1.7798;-0.0080;2.214
41.7700;-1.3237;1.7782;0.0107;2.217
41.7710;-1.3406;1.7581;0.0196;2.211
41.7950;-1.2677;1.7004;0.0759;2.122
41.7960;-1.2149;1.6528;0.1941;2.060
41.7970;-1.1199;1.5485;0.2831;1.932
41.7980;-1.0204;1.4159;0.4341;1.798
41.7980;-0.8737;1.3264;0.6471;1.715
41.7990;-0.7993;1.2846;0.8742;1.747
41.8030;-0.7737;1.2759;1.1013;1.855
41.8080;-0.7397;1.2425;1.2328;1.900
41.8130;-0.6828;1.2131;1.2736;1.887
41.8180;-0.5935;1.1826;1.2813;1.842
41.8240;-0.4623;1.1847;1.1556;1.718
41.8290;-0.3707;1.1815;0.9059;1.534
41.8330;-0.2471;1.1254;0.5946;1.297
41.8380;-0.1388;1.0789;0.2357;1.113
41.8450;-0.0459;1.0284;-0.1708;1.043
41.8490;-0.0444;0.9745;-0.4865;1.090
41.8530;0.0003;0.8416;-0.5781;1.021
41.8590;0.0545;0.6588;-0.4793;0.817
41.8700;0.0418;0.5025;-0.2861;0.580
41.8700;0.0194;0.3106;-0.0894;0.324
41.8740;-0.0031;0.1546;0.2304;0.277
41.8930;-0.0778;0.0108;0.7784;0.782
41.8950;-0.0654;-0.0262;1.5211;1.523
41.8950;0.0581;-0.0381;2.3820;2.383
41.8960;0.2163;-0.0256;3.1748;3.182
41.8990;0.3904;-0.1047;3.7278;3.750
41.9040;0.4033;-0.2087;3.9603;3.986
41.9090;0.4238;-0.3527;3.9398;3.978
41.9140;0.4765;-0.4366;3.7195;3.775
41.9190;0.4471;-0.4464;3.4767;3.534
41.9240;0.3024;-0.4347;3.0965;3.141
41.9300;0.1955;-0.4731;2.5983;2.648
41.9340;0.0734;-0.4851;2.1542;2.209
41.9390;-0.0596;-0.6331;1.8503;1.957
41.9450;-0.1180;-0.8160;1.4663;1.682
41.9490;-0.1072;-1.0431;1.1551;1.560
41.9540;-0.0324;-1.2951;0.8784;1.565
41.9590;0.0341;-1.5140;0.6597;1.652
41.9650;0.0581;-1.6899;0.4321;1.745
41.9690;0.0488;-1.8511;0.1951;1.862
41.9740;0.0105;-1.9927;0.0397;1.993
41.9870;0.0183;-2.1098;-0.0344;2.110
41.9880;0.0577;-2.2119;-0.2999;2.233
41.9900;0.0473;-2.2991;-0.4552;2.344
42.0090;0.0588;-2.3716;-0.4766;2.420
42.0120;0.0919;-2.4008;-0.4693;2.448
42.0130;0.0741;-2.4012;-0.3713;2.431
42.0150;0.0720;-2.3585;-0.3261;2.382
42.0160;0.0950;-2.3159;-0.2954;2.337
42.0200;0.1576;-2.2444;-0.3415;2.276
42.0250;0.1448;-2.1819;-0.4023;2.223
42.0310;0.1572;-2.0751;-0.4732;2.134
42.0350;0.1611;-1.9855;-0.5832;2.076
42.0400;0.1812;-1.9176;-0.6847;2.044
42.0460;0.2368;-1.8853;-0.6630;2.012
42.0500;0.3094;-1.8264;-0.6089;1.950
42.0550;0.3423;-1.7892;-0.5607;1.906
42.0700;0.3168;-1.8168;-0.5039;1.912
42.0710;0.3149;-1.8617;-0.4575;1.943
42.0750;0.4137;-1.9007;-0.3780;1.982
42.0760;0.4651;-1.9771;-0.3657;2.064
42.0950;0.4504;-2.1008;-0.3058;2.170
42.0960;0.4368;-2.2146;-0.1407;2.262
42.0970;0.4529;-2.1989;-0.1480;2.250
42.0980;0.5892;-2.1446;-0.0980;2.226
42.1000;0.6547;-2.0713;-0.1149;2.175
42.1060;0.6597;-1.9690;-0.1175;2.080
42.1120;0.6857;-1.8144;-0.1152;1.943
42.1150;0.6803;-1.7461;-0.0076;1.874
42.1210;0.6915;-1.6735;0.1144;1.814
42.1260;0.6425;-1.6016;0.2462;1.743
42.1310;0.6002;-1.5643;0.4164;1.726
42.1360;0.5354;-1.4946;0.4960;1.663
42.1410;0.5769;-1.3877;0.4803;1.578
42.1460;0.4953;-1.3012;0.4315;1.458
42.1510;0.4869;-1.2732;0.2876;1.393
42.1560;0.5186;-1.2554;0.2589;1.383
42.1710;0.5230;-1.2572;0.1969;1.376
42.1720;0.5335;-1.2258;0.2691;1.364
42.1740;0.5018;-1.1847;0.3793;1.341
42.1760;0.5093;-1.0956;0.3841;1.268
42.1950;0.5511;-1.0258;0.4368;1.244
42.1960;0.5361;-0.9031;0.4654;1.149
42.1970;0.4830;-0.8045;0.4271;1.031
42.1970;0.4250;-0.7824;0.4270;0.987
42.2010;0.3671;-0.6886;0.3887;0.872
42.2060;0.2802;-0.6521;0.3648;0.798
42.2130;0.2551;-0.6157;0.3696;0.762
42.2160;0.2337;-0.5074;0.4795;0.736
42.2220;0.1727;-0.4517;0.6276;0.792
42.2270;0.1056;-0.3719;0.6845;0.786
42.2320;0.0800;-0.2683;0.7175;0.770
42.2370;0.0146;-0.2125;0.6882;0.720
42.2410;-0.0717;-0.1953;0.6638;0.696
42.2470;-0.0447;-0.1354;0.6492;0.665
