time;ax;ay;az;aT
47.6230;0.1303;1.0371;0.1632;1.058
47.6300;0.1859;1.1004;0.0532;1.117
47.6340;0.1895;1.2115;0.0056;1.226
47.6390;0.1794;1.3509;-0.0612;1.364
47.6430;0.1647;1.4853;-0.0417;1.495
47.6490;0.0968;1.5814;0.0016;1.584
47.6540;0.1132;1.6015;0.0592;1.607
47.6580;0.1996;1.5840;0.0594;1.598
47.6640;0.3371;1.5343;0.0737;1.573
47.6690;0.4978;1.4286;0.1691;1.522
47.6740;0.5918;1.3481;0.2879;1.500
47.6870;0.6347;1.2017;0.4732;1.439
47.6880;0.6128;1.0945;0.7775;1.476
47.6920;0.5160;1.0639;1.1291;1.635
47.7050;0.4685;1.0948;1.3942;1.834
47.7060;0.4263;1.1054;1.5589;1.958
47.7070;0.3987;1.1002;1.6184;1.997
47.7110;0.4477;1.0503;1.6399;1.998
47.7150;0.4869;0.9944;1.6140;1.957
47.7190;0.5399;0.8563;1.6648;1.948
47.7250;0.5972;0.7272;1.6249;1.878
47.7300;0.5775;0.6596;1.5853;1.812
47.7340;0.5719;0.5484;1.5793;1.767
47.7390;0.5658;0.4561;1.5018;1.668
47.7470;0.5734;0.3541;1.4197;1.572
47.7490;0.5945;0.2187;1.3761;1.515
47.7550;0.6197;0.1122;1.3086;1.452
47.7600;0.6445;0.0060;1.2508;1.407
47.7650;0.6451;-0.0760;1.2026;1.367
47.7700;0.6553;-0.1673;1.1496;1.334
47.7750;0.6946;-0.2916;1.0488;1.291
47.7880;0.6677;-0.3630;1.0006;1.256
47.7890;0.6321;-0.4486;0.9859;1.254
47.7910;0.6119;-0.5244;0.9567;1.251
47.8080;0.5496;-0.5475;0.9658;1.239
47.8090;0.5028;-0.5946;0.9079;1.196
47.8100;0.4282;-0.5990;0.8357;1.114
47.8120;0.3257;-0.6278;0.7494;1.030
47.8150;0.2670;-0.6377;0.6871;0.975
47.8200;0.2086;-0.6528;0.6441;0.941
47.8250;0.1172;-0.7018;0.5821;0.919
47.8310;0.0506;-0.7270;0.4294;0.846
47.8350;-0.0779;-0.7573;0.3104;0.822
47.8400;-0.1770;-0.7399;0.1486;0.775
47.8470;-0.2516;-0.7035;0.0347;0.748
47.8510;-0.2876;-0.6908;-0.1029;0.755
47.8560;-0.3041;-0.6776;-0.2070;0.771
47.8610;-0.3155;-0.6973;-0.2394;0.802
47.8660;-0.3696;-0.6590;-0.2672;0.801
47.8710;-0.3901;-0.6537;-0.2710;0.808
47.8760;-0.3868;-0.6384;-0.1841;0.769
47.8880;-0.3645;-0.6613;-0.1021;0.762
47.8890;-0.4383;-0.6456;-0.0585;0.783
47.8910;-0.5128;-0.6396;-0.0244;0.820
47.9070;-0.4691;-0.6046;0.0288;0.766
47.9080;-0.3549;-0.6655;0.0581;0.756
47.9080;-0.4526;-0.6736;-0.0226;0.812
47.9110;-0.5267;-0.6104;0.0213;0.807
47.9170;-0.5105;-0.6244;0.0606;0.809
47.9210;-0.4187;-0.6915;0.0426;0.810
47.9260;-0.3520;-0.7500;0.0871;0.833
47.9310;-0.2485;-0.8237;-0.0164;0.861
47.9360;-0.1034;-0.8361;-0.1003;0.848
47.9410;-0.0027;-0.8449;-0.1695;0.862
47.9490;0.0729;-0.8445;-0.3245;0.908
47.9510;0.0997;-0.8829;-0.3643;0.960
47.9580;0.1877;-0.9361;-0.3656;1.022
47.9620;0.2414;-1.0037;-0.3525;1.091
47.9680;0.2657;-0.9947;-0.4398;1.120
47.9710;0.2795;-1.0192;-0.4839;1.162
47.9780;0.2495;-1.0480;-0.5806;1.224
47.9890;0.2519;-1.0475;-0.6151;1.241
47.9900;0.3824;-1.1564;-0.6210;1.367
47.9920;0.4156;-1.1924;-0.7514;1.469
48.0090;0.4094;-1.2170;-0.8533;1.542
48.0100;0.4504;-1.2967;-0.8982;1.640
48.0100;0.5152;-1.3209;-0.7478;1.603
48.0150;0.5707;-1.3328;-0.6412;1.585
48.0180;0.5836;-1.3566;-0.4734;1.551
48.0220;0.5776;-1.4644;-0.1580;1.582
48.0270;0.6676;-1.5662;0.0850;1.705
48.0320;0.7242;-1.6534;0.2798;1.827
48.0380;0.8292;-1.7411;0.4745;1.986
48.0420;0.8483;-1.7964;0.5928;2.073
48.0480;0.8771;-1.8429;0.5150;2.105
48.0520;0.8107;-1.8378;0.5237;2.076
48.0580;0.7642;-1.8287;0.5182;2.049
48.0650;0.7327;-1.7580;0.4459;1.956
48.0680;0.6541;-1.7260;0.3976;1.888
48.0730;0.5764;-1.6509;0.2919;1.773
48.0780;0.4994;-1.6093;0.2676;1.706
48.0900;0.5046;-1.6011;0.2767;1.701
48.0900;0.5295;-1.5930;0.3479;1.714
48.0930;0.4115;-1.5088;0.2996;1.592
48.1100;0.3226;-1.3913;0.1748;1.439
48.1100;0.2536;-1.2928;0.2175;1.335
48.1110;0.1708;-1.1990;0.3078;1.250
48.1180;0.1073;-1.1677;0.3598;1.227
48.1190;0.0632;-1.1364;0.3783;1.199
48.1230;-0.0043;-1.1055;0.3250;1.152
48.1290;-0.0759;-1.0842;0.3531;1.143
48.1340;-0.1086;-1.0819;0.3476;1.142
48.1380;-0.1218;-1.0313;0.3850;1.108
48.1430;-0.1727;-0.9515;0.3983;1.046
48.1480;-0.1991;-0.8756;0.3682;0.971
48.1530;-0.2778;-0.7318;0.3331;0.851
48.1580;-0.3656;-0.6445;0.3025;0.800
48.1650;-0.3381;-0.5849;0.3099;0.743
48.1680;-0.3154;-0.5867;0.3554;0.755
48.1730;-0.2836;-0.5788;0.3722;0.744
48.1790;-0.2812;-0.5712;0.4272;0.767
48.1890;-0.2845;-0.5355;0.4490;0.754
48.1920;-0.2601;-0.5007;0.3849;0.683
48.2090;-0.2607;-0.4768;0.3117;0.627
48.2100;-0.2433;-0.4112;0.1816;0.511
48.2110;-0.2315;-0.3469;0.0903;0.427
48.2110;-0.1919;-0.3269;-0.0388;0.381
48.2160;-0.2248;-0.2984;-0.1626;0.407
48.2190;-0.1720;-0.2755;-0.4009;0.516
48.2240;-0.1908;-0.2338;-0.6388;0.706
48.2310;-0.1804;-0.2402;-0.7903;0.845
48.2340;-0.1261;-0.1647;-0.9992;1.020
48.2390;-0.1714;-0.0932;-1.1029;1.120
48.2450;-0.1823;-0.0781;-1.1589;1.176
48.2520;-0.1733;-0.0473;-1.2679;1.281
48.2540;-0.1735;-0.0534;-1.2671;1.280
48.2590;-0.1159;-0.0675;-1.1089;1.117
48.2660;-0.0871;-0.0325;-0.9321;0.937
48.2700;-0.0494;-0.0779;-0.6744;0.681
48.2740;-0.0604;-0.0889;-0.4937;0.505
48.2890;-0.0724;-0.0804;-0.3180;0.336
48.2900;-0.0228;-0.0480;-0.0707;0.088
48.2910;0.0740;-0.0781;0.1094;0.153
48.2950;0.1078;-0.0994;0.2226;0.267
48.3090;0.0737;-0.1025;0.2882;0.315
48.3100;0.0587;-0.0923;0.2630;0.285
48.3100;0.0631;-0.1164;0.2094;0.248
48.3160;0.0917;-0.1224;0.1465;0.212
48.3200;0.1066;-0.1150;0.0886;0.180
48.3250;0.0359;-0.0842;-0.0504;0.104
48.3320;-0.0151;-0.0539;-0.2035;0.211
48.3350;-0.0608;-0.0475;-0.3182;0.327
48.3400;-0.0149;-0.0506;-0.2989;0.303
48.3460;-0.0260;-0.0345;-0.2509;0.255
48.3500;0.0063;-0.0231;-0.2462;0.247
48.3580;-0.0328;0.0219;-0.2893;0.292
48.3600;-0.0425;0.0482;-0.2512;0.259
48.3660;-0.0614;0.0746;-0.1416;0.171
48.3700;-0.1043;0.0964;-0.0942;0.170
48.3750;-0.1379;0.0565;-0.0183;0.150
48.3900;-0.1478;0.0502;0.0670;0.170
48.3910;-0.0958;0.0870;0.0375;0.135
48.4030;-0.0630;0.0423;0.0081;0.076
48.4030;-0.0017;0.0359;0.0791;0.087
48.4040;-0.0601;0.0293;0.1693;0.182
48.4090;-0.0901;0.0416;0.1733;0.200
48.4100;-0.1106;0.0679;0.1631;0.208
48.4170;-0.1455;0.0602;0.1912;0.248
48.4210;-0.2044;0.0618;0.1716;0.274
48.4260;-0.2156;0.0440;0.1569;0.270
48.4330;-0.2078;0.0736;0.1327;0.257
48.4360;-0.2145;0.0985;0.1133;0.262
48.4410;-0.2116;0.0991;0.0318;0.236
48.4460;-0.2228;0.0854;-0.0304;0.241
48.4510;-0.1812;0.0862;-0.1069;0.227
48.4560;-0.1872;0.1304;-0.1644;0.281
48.4620;-0.2072;0.1414;-0.2314;0.341
48.4660;-0.2079;0.1911;-0.1837;0.337
48.4710;-0.1800;0.2460;-0.2031;0.366
48.4760;-0.1903;0.2485;-0.2465;0.398
48.4910;-0.1579;0.2845;-0.1750;0.369
48.4920;-0.1258;0.3205;-0.2231;0.410
48.4930;-0.0938;0.2942;-0.1755;0.355
48.5090;-0.0908;0.2963;-0.1662;0.352
48.5100;-0.0641;0.2887;-0.1998;0.357
48.5110;-0.0902;0.2861;-0.1808;0.350
48.5130;-0.1025;0.2881;-0.2049;0.368
48.5170;-0.1245;0.3282;-0.1810;0.395
48.5210;-0.1551;0.3563;-0.2225;0.448
48.5270;-0.1144;0.3888;-0.2588;0.481
48.5320;-0.0694;0.4258;-0.2712;0.510
48.5370;-0.0345;0.4011;-0.2550;0.476
48.5420;-0.0433;0.3936;-0.2501;0.468
48.5490;-0.0046;0.4291;-0.3266;0.539
48.5520;-0.0045;0.4309;-0.3789;0.574
48.5570;-0.0238;0.4420;-0.4072;0.601
48.5620;-0.0142;0.4866;-0.4211;0.644
48.5670;-0.0476;0.4832;-0.4207;0.642
48.5720;-0.0471;0.5036;-0.4441;0.673
48.5780;-0.0220;0.5239;-0.4867;0.715
48.5900;-0.0055;0.4916;-0.4911;0.695
48.5910;-0.0072;0.4594;-0.5243;0.697
48.5930;-0.1707;0.5378;-0.8110;0.988
48.6110;-0.3044;0.5891;-0.9257;1.139
48.6130;-0.2837;0.5986;-0.7107;0.972
48.6130;-0.1809;0.5082;-0.3861;0.663
48.6140;-0.1695;0.4369;-0.3393;0.579
48.6170;-0.2453;0.4566;-0.4071;0.659
48.6220;-0.2161;0.5001;-0.2741;0.610
48.6270;-0.1920;0.5044;0.0217;0.540
48.6330;-0.1737;0.5026;0.1788;0.561
48.6380;-0.2286;0.5423;0.1496;0.607
48.6420;-0.1890;0.5565;0.1114;0.598
48.6490;-0.2271;0.5789;0.0066;0.622
48.6530;-0.2229;0.5910;-0.0930;0.638
48.6580;-0.2431;0.5977;-0.2115;0.679
48.6630;-0.2205;0.6092;-0.2819;0.707
48.6690;-0.2029;0.5301;-0.3571;0.671
48.6730;-0.1805;0.5522;-0.4324;0.724
48.6780;-0.1484;0.5607;-0.4025;0.706
48.6900;-0.1398;0.5219;-0.4637;0.712
48.6910;-0.1212;0.4838;-0.3528;0.611
48.6970;-0.0923;0.4701;-0.3044;0.568
48.7080;-0.1058;0.4949;-0.1749;0.535
48.7100;-0.1045;0.4957;-0.1316;0.523
48.7100;-0.1315;0.4916;-0.0693;0.514
48.7130;-0.1438;0.5016;-0.0452;0.524
48.7190;-0.1083;0.4922;-0.0547;0.507
48.7230;-0.0970;0.4730;-0.1262;0.499
48.7280;-0.1193;0.4824;-0.1736;0.526
48.7340;-0.0750;0.4823;-0.2210;0.536
48.7390;-0.0788;0.4774;-0.2922;0.565
48.7440;-0.0642;0.4395;-0.3873;0.589
48.7500;-0.0932;0.4404;-0.3866;0.593
48.7530;-0.0800;0.4420;-0.3861;0.592
48.7590;-0.0819;0.5020;-0.4287;0.665
48.7650;-0.1227;0.5198;-0.4427;0.694
48.7690;-0.1542;0.6057;-0.4378;0.763
48.7740;-0.1998;0.6591;-0.4092;0.801
48.7790;-0.1971;0.6320;-0.3044;0.729
48.7840;-0.1649;0.5961;-0.1521;0.637
48.7890;-0.1177;0.5897;-0.0577;0.604
48.7940;-0.1749;0.6223;0.0030;0.646
48.8070;-0.2550;0.6697;0.0203;0.717
48.8080;-0.2908;0.7077;0.0662;0.768
48.8160;-0.3350;0.7654;0.0879;0.840
48.8290;-0.3735;0.8230;0.1620;0.918
48.8310;-0.4161;0.8085;0.2505;0.943
48.8320;-0.4197;0.8319;0.2431;0.963
48.8320;-0.4992;0.9122;0.2024;1.059
48.8350;-0.6070;0.9634;0.0709;1.141
48.8390;-0.6617;0.9380;0.0256;1.148
48.8440;-0.7206;0.9554;0.1383;1.205
48.8510;-0.7029;0.9865;0.1648;1.222
48.8550;-0.7241;1.0266;0.1963;1.271
48.8590;-0.7028;1.0329;0.1943;1.264
48.8660;-0.7061;1.0721;0.2022;1.300
48.8700;-0.7097;1.0771;0.2532;1.314
48.8750;-0.6706;1.1197;0.2947;1.338
48.8800;-0.6369;1.1375;0.2599;1.329
48.8850;-0.6707;1.1834;0.1106;1.365
48.8900;-0.7441;1.3058;-0.1341;1.509
48.8950;-0.8556;1.4900;-0.0819;1.720
48.9080;-0.8383;1.5398;0.1760;1.762
48.9080;-0.8083;1.5317;0.3812;1.773
48.9100;-0.7285;1.4037;0.3999;1.631
48.9290;-0.5750;1.3232;0.3999;1.497
48.9300;-0.3852;1.2332;0.4001;1.353
48.9300;-0.2151;1.1246;0.4145;1.218
48.9310;-0.1207;0.9972;0.4767;1.112
48.9360;-0.0386;0.9372;0.6581;1.146
48.9410;-0.0305;0.8534;0.9059;1.245
48.9450;-0.0772;0.8123;1.1102;1.378
48.9510;-0.0786;0.7656;1.3381;1.544
48.9560;-0.0737;0.7228;1.4796;1.648
48.9600;-0.0916;0.6930;1.4060;1.570
48.9660;-0.0564;0.7003;1.3422;1.515
48.9700;-0.0445;0.6445;1.1925;1.356
48.9750;-0.1134;0.6693;1.1004;1.293
48.9810;-0.1531;0.6696;1.0373;1.244
48.9860;-0.2025;0.6501;0.9696;1.185
48.9900;-0.2571;0.5777;0.8830;1.086
48.9960;-0.2791;0.5484;0.6962;0.929
49.0070;-0.2875;0.4525;0.5861;0.794
49.0080;-0.2919;0.3427;0.5623;0.720
49.0110;-0.1967;0.2478;0.5911;0.670
49.0300;-0.2124;0.1679;0.5673;0.629
49.0310;-0.1476;0.1318;0.5912;0.623
49.0310;-0.0742;0.1205;0.6390;0.654
49.0320;-0.0350;0.0242;0.6817;0.683
49.0380;0.0518;-0.0712;0.8008;0.806
49.0410;0.1003;-0.1324;0.8861;0.902
49.0460;0.0869;-0.1642;0.9664;0.984
49.0520;0.1026;-0.1907;1.0847;1.106
49.0560;0.1285;-0.2172;1.0497;1.080
49.0610;0.1023;-0.2917;1.0770;1.121
49.0670;0.1630;-0.3523;1.1616;1.225
49.0710;0.2096;-0.3849;1.1793;1.258
49.0760;0.2230;-0.4379;1.1398;1.241
49.0900;0.1984;-0.4587;1.0002;1.118
49.0910;0.2028;-0.4476;0.9280;1.050
49.0940;0.2028;-0.3900;0.7845;0.899
49.1120;0.1456;-0.3911;0.5886;0.722
49.1130;0.1269;-0.4074;0.4937;0.653
49.1150;0.1417;-0.4103;0.3178;0.538
49.1150;0.1181;-0.4135;0.1948;0.472
49.1180;0.1373;-0.4500;0.0432;0.472
49.1220;0.0843;-0.4766;-0.0460;0.486
49.1270;0.1172;-0.5121;-0.0300;0.526
49.1340;0.1448;-0.5469;-0.0188;0.566
49.1370;0.1673;-0.5522;0.0304;0.578
49.1420;0.1702;-0.6093;0.0795;0.638
49.1480;0.1539;-0.6565;0.1476;0.690
49.1520;0.1423;-0.7081;0.1821;0.745
49.1580;0.1978;-0.7547;0.2786;0.828
49.1620;0.1962;-0.7633;0.3464;0.861
49.1680;0.2568;-0.8585;0.3520;0.963
49.1720;0.2456;-0.8824;0.2765;0.957
49.1780;0.2251;-0.8971;0.2250;0.952
49.1920;0.2194;-0.9603;0.2359;1.013
49.1920;0.2090;-0.9901;0.1989;1.031
49.1940;0.2176;-1.0490;0.2434;1.099
49.2130;0.2547;-1.0603;0.2354;1.116
49.2140;0.2676;-1.1196;0.2370;1.175
49.2150;0.3089;-1.1739;0.2385;1.237
49.2150;0.3070;-1.2375;0.2497;1.299
49.2200;0.3435;-1.2818;0.3421;1.370
49.2230;0.3896;-1.3498;0.4535;1.476
49.2280;0.4788;-1.3986;0.5312;1.571
49.2350;0.4960;-1.4471;0.5801;1.636
49.2380;0.5708;-1.4810;0.6146;1.702
49.2430;0.6125;-1.4812;0.6298;1.722
49.2480;0.6022;-1.5386;0.6161;1.763
49.2530;0.6310;-1.5768;0.7459;1.855
49.2580;0.6749;-1.5576;0.7224;1.845
49.2630;0.6522;-1.5625;0.6893;1.828
49.2680;0.6059;-1.6104;0.6611;1.843
49.2730;0.5983;-1.6153;0.5324;1.803
49.2780;0.6438;-1.5916;0.4373;1.772
49.2920;0.6226;-1.5969;0.4046;1.761
49.2920;0.6062;-1.5738;0.3146;1.716
49.2930;0.6043;-1.5371;0.1866;1.662
49.3010;0.5927;-1.4964;0.0685;1.611
49.3030;0.6384;-1.4803;-0.0875;1.614
49.3080;0.6214;-1.4647;-0.2576;1.612
49.3140;0.5849;-1.4683;-0.4990;1.657
49.3190;0.6343;-1.4478;-0.7067;1.731
49.3240;0.5831;-1.4557;-0.8377;1.778
49.3290;0.5842;-1.4531;-0.9161;1.814
49.3340;0.6422;-1.4352;-0.9945;1.860
49.3390;0.6850;-1.3926;-1.0443;1.871
49.3440;0.6266;-1.3679;-1.0894;1.858
49.3510;0.6440;-1.2748;-1.1395;1.827
49.3540;0.6655;-1.2189;-1.1563;1.807
49.3590;0.6289;-1.2043;-1.1973;1.811
49.3640;0.6252;-1.1978;-1.0808;1.730
49.3690;0.6254;-1.1850;-0.9503;1.643
49.3740;0.6630;-1.1662;-0.8585;1.593
49.3790;0.6377;-1.1510;-0.7430;1.511
49.3920;0.5927;-1.1495;-0.6230;1.436
49.3920;0.5567;-1.1284;-0.5175;1.361
49.4110;0.5633;-1.1214;-0.4313;1.327
49.4120;0.5694;-1.1046;-0.3882;1.302
49.4120;0.5514;-1.1211;-0.3405;1.295
49.4130;0.5430;-1.0896;-0.3454;1.265
49.4140;0.5158;-1.0053;-0.3647;1.187
49.4200;0.4556;-0.9925;-0.3698;1.153
49.4250;0.3720;-0.9460;-0.3606;1.079
49.4300;0.3657;-0.8418;-0.3324;0.976
49.4360;0.3262;-0.8140;-0.3666;0.951
49.4400;0.2680;-0.7622;-0.3482;0.880
49.4450;0.2241;-0.7390;-0.2676;0.817
49.4520;0.2135;-0.6681;-0.1823;0.725
49.4550;0.2502;-0.6262;-0.1830;0.699
49.4600;0.2432;-0.5941;-0.1788;0.666
49.4660;0.2496;-0.5816;-0.1840;0.659
49.4700;0.1930;-0.5692;-0.1603;0.622
49.4750;0.1691;-0.5474;-0.1605;0.595
49.4800;0.1158;-0.4731;-0.1509;0.510
49.4920;0.0623;-0.3993;-0.1173;0.421
49.4930;0.0086;-0.3452;-0.1745;0.387
49.4990;-0.0064;-0.3011;-0.1550;0.339
49.5020;-0.0257;-0.2525;-0.1642;0.302
49.5120;-0.0303;-0.2280;-0.2452;0.336
49.5130;-0.0394;-0.2419;-0.3356;0.416
49.5160;-0.0430;-0.2697;-0.3687;0.459
49.5220;-0.0655;-0.2540;-0.4162;0.492
49.5250;-0.1163;-0.2040;-0.4400;0.499
49.5310;-0.1474;-0.1392;-0.3300;0.387
49.5360;-0.1496;-0.0741;-0.2298;0.284
49.5410;-0.1281;-0.1046;-0.1536;0.226
49.5460;-0.1071;-0.0779;-0.0965;0.164
49.5530;-0.1247;-0.0323;-0.0011;0.129
49.5560;-0.0850;0.0083;0.0081;0.086
49.5610;-0.0694;0.0626;0.0175;0.095
49.5660;-0.0874;0.0733;-0.0017;0.114
49.5710;-0.1343;0.1361;0.0032;0.191
49.5760;-0.1483;0.2702;-0.0013;0.308
49.5810;-0.1967;0.2888;-0.1395;0.376
49.5910;-0.1506;0.2783;-0.2437;0.399
49.5920;-0.1387;0.3251;-0.3525;0.499
49.5970;-0.1369;0.3575;-0.4514;0.592
49.6120;-0.1208;0.3800;-0.5023;0.641
49.6120;-0.1286;0.3835;-0.5867;0.713
49.6130;-0.1311;0.3536;-0.6471;0.749
49.6180;-0.1090;0.3623;-0.6071;0.715
49.6220;-0.1199;0.3523;-0.5100;0.631
49.6260;-0.1110;0.3569;-0.4418;0.579
49.6310;-0.0588;0.3855;-0.3260;0.508
49.6370;-0.0922;0.3950;-0.1577;0.435
49.6410;-0.0582;0.4428;-0.0423;0.449
49.6460;-0.0624;0.4613;0.0634;0.470
49.6520;-0.0520;0.5177;0.1500;0.541
49.6570;-0.0796;0.5450;0.1934;0.584
49.6620;-0.1118;0.5668;0.1699;0.602
49.6690;-0.0909;0.5405;0.0891;0.555
49.6720;-0.0934;0.4897;0.0897;0.507
49.6770;-0.1050;0.4719;0.0664;0.488
49.6830;-0.1401;0.4630;-0.0094;0.484
49.6930;-0.1556;0.4202;-0.1233;0.465
49.6940;-0.1225;0.4201;-0.1940;0.479
49.6980;-0.1509;0.4678;-0.2648;0.558
49.7150;-0.1832;0.4436;-0.2687;0.550
49.7160;-0.2483;0.4530;-0.2823;0.589
49.7170;-0.2791;0.4532;-0.3247;0.623
49.7230;-0.2999;0.4875;-0.3147;0.653
49.7230;-0.2962;0.4842;-0.3049;0.644
49.7280;-0.3445;0.4574;-0.2283;0.617
49.7330;-0.3304;0.4362;-0.1999;0.583
49.7380;-0.3019;0.4586;-0.1142;0.561
49.7420;-0.2587;0.4048;0.0142;0.481
49.7480;-0.2250;0.3895;0.1473;0.473
49.7530;-0.2199;0.3788;0.2850;0.523
49.7580;-0.1716;0.3820;0.3747;0.562
49.7620;-0.1855;0.3750;0.4549;0.618
49.7690;-0.2137;0.3862;0.5399;0.697
49.7730;-0.2080;0.3965;0.5676;0.723
49.7800;-0.2020;0.4247;0.5811;0.748
49.7830;-0.2002;0.4419;0.5134;0.706
49.7930;-0.2454;0.4243;0.4890;0.692
49.7940;-0.2468;0.4486;0.2878;0.587
49.8120;-0.1952;0.4095;0.1492;0.478
49.8130;-0.1718;0.3884;0.0204;0.425
49.8140;-0.1958;0.3955;-0.1607;0.470
49.8140;-0.1811;0.3828;-0.4133;0.592
49.8200;-0.1711;0.4273;-0.5986;0.755
49.8230;-0.2040;0.4427;-0.7597;0.903
49.8280;-0.1895;0.4585;-0.8632;0.996
49.8360;-0.2277;0.4509;-0.9666;1.091
49.8390;-0.1994;0.4680;-1.0030;1.125
49.8430;-0.2479;0.4859;-1.0587;1.191
49.8480;-0.2439;0.4855;-1.1288;1.253
49.8540;-0.1680;0.4719;-1.0842;1.194
49.8590;-0.1161;0.4206;-1.0159;1.106
49.8640;-0.0736;0.3605;-0.9766;1.044
49.8710;-0.0691;0.3777;-0.9854;1.058
49.8740;-0.0638;0.3476;-0.9322;0.997
49.8790;-0.0434;0.3375;-0.7550;0.828
49.8940;-0.0322;0.3563;-0.5925;0.692
49.8940;-0.0784;0.3130;-0.4876;0.585
49.8980;-0.0530;0.3078;-0.3875;0.498
49.9120;-0.0469;0.3359;-0.3592;0.494
49.9130;-0.0455;0.3685;-0.2688;0.458
49.9140;-0.0346;0.4009;-0.1975;0.448
49.9140;0.0001;0.4329;-0.1646;0.463
49.9200;0.0013;0.4556;-0.1651;0.485
49.9240;0.0455;0.4496;-0.1753;0.485
49.9290;0.0989;0.4200;-0.1758;0.466
49.9360;0.1474;0.4102;-0.1574;0.463
49.9390;0.1621;0.4538;-0.2204;0.530
49.9440;0.1769;0.4507;-0.1545;0.508
49.9500;0.1633;0.4867;-0.1223;0.528
49.9550;0.1884;0.4855;-0.1383;0.539
49.9590;0.1377;0.5235;-0.0638;0.545
49.9640;0.1831;0.4810;0.0105;0.515
49.9690;0.2676;0.4008;0.1179;0.496
49.9750;0.2571;0.3828;0.1868;0.498
49.9790;0.1372;0.4223;0.1169;0.459
49.9860;0.1330;0.4954;0.1522;0.535
49.9890;0.1344;0.4865;0.2830;0.579
49.9950;0.0450;0.5389;0.3230;0.630
50.0000;-0.0303;0.6144;0.3250;0.696
50.0110;-0.0053;0.6027;0.3367;0.690
50.0120;0.0052;0.6468;0.3345;0.728
50.0290;0.0247;0.6413;0.2226;0.679
50.0300;-0.0378;0.6202;0.1114;0.631
50.0300;-0.0532;0.6459;-0.0856;0.654
50.0310;-0.0691;0.6233;-0.1960;0.657
50.0370;-0.0377;0.6147;-0.3157;0.692
50.0400;-0.0779;0.6491;-0.4018;0.767
50.0450;-0.2187;0.7127;-0.5548;0.929
50.0530;-0.2544;0.7437;-0.7508;1.087
50.0550;-0.2228;0.7568;-0.8320;1.147
50.0600;-0.2385;0.7615;-0.8322;1.153
50.0650;-0.2060;0.7100;-0.7322;1.041
50.0700;-0.1637;0.6931;-0.6900;0.992
50.0750;-0.2743;0.8827;-0.7007;1.160
50.0800;-0.3655;1.0489;-0.7115;1.319
50.0930;-0.3804;1.1916;-0.6314;1.401
50.0940;-0.4153;1.3151;-0.5227;1.475
50.0960;-0.4852;1.3003;-0.5575;1.496
50.1120;-0.4179;1.2101;-0.6258;1.425
50.1130;-0.3471;1.0069;-0.6463;1.246
50.1130;-0.2577;0.8829;-0.4855;1.040
50.1160;-0.1537;0.7565;-0.3684;0.855
50.1220;0.0522;0.6419;0.0301;0.645
50.1260;0.1257;0.4853;0.6478;0.819
50.1310;0.1478;0.4147;1.3268;1.398
50.1360;0.2233;0.3518;1.8474;1.894
50.1410;0.2752;0.3094;2.2246;2.263
50.1460;0.3844;0.2867;2.4012;2.449
50.1520;0.4596;0.2642;2.4351;2.492
50.1560;0.4671;0.2518;2.2260;2.288
50.1610;0.4067;0.3127;1.9843;2.050
50.1670;0.3455;0.3422;1.6576;1.727
50.1710;0.2980;0.3079;1.2598;1.331
50.1770;0.3413;0.2395;0.8054;0.907
50.1810;0.2795;0.1519;0.3324;0.460
50.1940;0.2277;0.0698;-0.1067;0.261
50.1940;0.2244;0.0175;-0.3876;0.448
50.1970;0.1643;0.0381;-0.6685;0.689
50.2210;0.1954;-0.0258;-0.8872;0.909
50.2220;0.2031;-0.0305;-1.0917;1.111
50.2230;0.1926;-0.0860;-1.0811;1.101
50.2230;0.1974;-0.0632;-1.0232;1.044
50.2240;0.2223;-0.0338;-0.8893;0.917
50.2270;0.2335;0.0114;-0.7128;0.750
50.2320;0.2261;0.0434;-0.5704;0.615
50.2380;0.2240;0.0620;-0.3901;0.454
50.2420;0.2369;0.0427;-0.2628;0.356
50.2470;0.2600;-0.0191;-0.0975;0.278
50.2540;0.2407;-0.0566;0.0723;0.258
50.2570;0.2455;-0.0750;0.2610;0.366
50.2620;0.2119;-0.0839;0.4400;0.495
50.2680;0.1925;-0.1121;0.5662;0.608
50.2720;0.1967;-0.0973;0.5680;0.609
50.2780;0.1769;-0.0730;0.6606;0.688
50.2820;0.1666;-0.0345;0.7198;0.740
50.2950;0.1277;-0.0678;0.7837;0.797
50.2950;0.0938;-0.0534;0.7662;0.774
50.2970;0.0600;-0.0346;0.6580;0.662
50.3140;0.0263;-0.0110;0.6647;0.665
50.3150;0.0258;0.0078;0.6188;0.619
50.3150;-0.0514;0.0553;0.6065;0.611
50.3200;-0.0855;0.0408;0.5990;0.606
50.3220;-0.1099;0.0745;0.5866;0.601
50.3270;-0.1004;0.0749;0.6412;0.653
50.3330;-0.0953;0.0946;0.7435;0.756
50.3370;-0.1185;0.0953;0.8409;0.855
50.3420;-0.1609;0.0386;0.9573;0.971
50.3470;-0.1745;0.0104;1.0449;1.059
50.3530;-0.1457;-0.0472;1.2378;1.247
50.3580;-0.1174;-0.1009;1.3399;1.349
50.3620;-0.1426;-0.1369;1.3848;1.399
50.3700;-0.1831;-0.1891;1.3918;1.416
50.3730;-0.1575;-0.2001;1.3275;1.352
50.3780;-0.1666;-0.2084;1.1968;1.226
50.3830;-0.1576;-0.2330;1.0524;1.089
