time;gFx;gFy;gFz;TgF
0.975000;0.0184;0.4579;0.8666;0.980
0.980000;0.0208;0.4594;0.8662;0.981
0.985000;0.0199;0.4613;0.8613;0.977
0.992000;0.0184;0.4594;0.8583;0.974
0.995000;0.0248;0.4604;0.8583;0.974
1.000000;0.0257;0.4604;0.8559;0.972
1.005000;0.0267;0.4604;0.8539;0.970
1.015000;0.0238;0.4564;0.8544;0.969
1.022000;0.0262;0.4555;0.8598;0.973
1.023000;0.0296;0.4525;0.8671;0.979
1.032000;0.0262;0.4530;0.8740;0.985
1.033000;0.0296;0.4550;0.8745;0.986
1.035000;0.0340;0.4535;0.8798;0.990
1.042000;0.0326;0.4560;0.8886;0.999
1.045000;0.0296;0.4589;0.8979;1.009
1.050000;0.0267;0.4594;0.9087;1.019
1.055000;0.0336;0.4618;0.9057;1.017
1.060000;0.0326;0.4579;0.8999;1.010
1.065000;0.0301;0.4560;0.8984;1.008
1.070000;0.0301;0.4481;0.8886;0.996
1.076000;0.0340;0.4428;0.8857;0.991
1.080000;0.0350;0.4433;0.8906;0.995
1.085000;0.0340;0.4403;0.8911;0.995
1.090000;0.0365;0.4354;0.8886;0.990
1.095000;0.0379;0.4345;0.8769;0.979
1.099000;0.0394;0.4389;0.8647;0.970
1.105000;0.0419;0.4447;0.8481;0.959
1.115000;0.0326;0.4501;0.8383;0.952
1.116000;0.0257;0.4584;0.8334;0.952
1.120000;0.0169;0.4638;0.8310;0.952
1.136000;0.0130;0.4682;0.8344;0.957
1.137000;0.0096;0.4745;0.8427;0.967
1.138000;0.0067;0.4784;0.8476;0.973
1.139000;0.0008;0.4775;0.8593;0.983
1.144000;-0.0031;0.4814;0.8662;0.991
1.149000;-0.0080;0.4848;0.8676;0.994
1.154000;-0.0143;0.4916;0.8740;1.003
1.160000;-0.0158;0.4941;0.8764;1.006
1.164000;-0.0168;0.4970;0.8701;1.002
1.169000;-0.0178;0.4994;0.8578;0.993
1.177000;-0.0153;0.5014;0.8432;0.981
1.179000;-0.0119;0.5014;0.8334;0.973
1.184000;-0.0060;0.5009;0.8246;0.965
1.192000;0.0008;0.4975;0.8256;0.964
1.197000;-0.0016;0.4931;0.8202;0.957
1.198000;-0.0036;0.4931;0.8241;0.960
1.204000;-0.0080;0.4955;0.8290;0.966
1.210000;-0.0055;0.4950;0.8329;0.969
1.216000;-0.0075;0.4970;0.8398;0.976
1.219000;-0.0119;0.4965;0.8471;0.982
1.233000;-0.0143;0.5043;0.8437;0.983
1.234000;-0.0114;0.5102;0.8481;0.990
1.235000;-0.0148;0.5161;0.8490;0.994
1.240000;-0.0163;0.5195;0.8476;0.994
1.256000;-0.0148;0.5214;0.8456;0.994
1.257000;-0.0099;0.5205;0.8456;0.993
1.258000;-0.0094;0.5165;0.8398;0.986
1.259000;-0.0046;0.5175;0.8417;0.988
1.264000;-0.0011;0.5102;0.8442;0.986
1.269000;0.0003;0.5126;0.8398;0.984
1.276000;0.0013;0.5117;0.8393;0.983
1.280000;0.0033;0.5073;0.8354;0.977
1.283000;0.0023;0.5097;0.8305;0.974
1.288000;0.0106;0.5078;0.8349;0.977
1.295000;0.0135;0.5121;0.8388;0.983
1.299000;0.0125;0.5190;0.8471;0.994
1.303000;0.0125;0.5185;0.8539;0.999
1.318000;0.0096;0.5200;0.8593;1.004
1.319000;0.0091;0.5205;0.8676;1.012
1.320000;0.0106;0.5209;0.8769;1.020
1.323000;0.0096;0.5278;0.8759;1.023
1.334000;0.0111;0.5258;0.8818;1.027
1.335000;0.0125;0.5209;0.8828;1.025
1.339000;0.0130;0.5205;0.8867;1.028
1.343000;0.0116;0.5161;0.8818;1.022
1.348000;0.0057;0.5161;0.8877;1.027
1.353000;0.0062;0.5175;0.8920;1.031
1.359000;0.0091;0.5175;0.8935;1.033
1.363000;0.0106;0.5156;0.8857;1.025
1.367000;0.0052;0.5156;0.8808;1.021
1.373000;0.0062;0.5180;0.8691;1.012
1.378000;0.0013;0.5205;0.8662;1.010
1.382000;0.0008;0.5205;0.8642;1.009
1.388000;0.0023;0.5239;0.8618;1.008
1.393000;0.0042;0.5239;0.8598;1.007
1.398000;0.0057;0.5258;0.8632;1.011
1.403000;0.0047;0.5219;0.8549;1.002
1.416000;0.0062;0.5209;0.8510;0.998
1.417000;0.0077;0.5195;0.8447;0.992
1.442000;0.0057;0.5185;0.8466;0.993
1.444000;0.0086;0.5146;0.8486;0.992
1.444000;0.0111;0.5151;0.8471;0.991
1.445000;0.0125;0.5117;0.8500;0.992
1.445000;0.0106;0.5112;0.8593;1.000
1.445000;0.0067;0.5112;0.8627;1.003
1.447000;0.0057;0.5087;0.8564;0.996
1.452000;0.0018;0.5136;0.8564;0.999
1.459000;0.0013;0.5156;0.8578;1.001
1.463000;-0.0007;0.5156;0.8618;1.004
1.467000;0.0062;0.5141;0.8642;1.006
1.472000;0.0086;0.5136;0.8701;1.010
1.477000;0.0111;0.5141;0.8696;1.010
1.482000;0.0062;0.5141;0.8510;0.994
1.487000;0.0037;0.5161;0.8437;0.989
1.493000;0.0013;0.5117;0.8422;0.985
1.497000;0.0067;0.5107;0.8393;0.982
1.502000;0.0086;0.5146;0.8349;0.981
1.517000;0.0062;0.5117;0.8324;0.977
1.518000;0.0062;0.5107;0.8324;0.977
1.519000;0.0081;0.5078;0.8295;0.973
1.523000;0.0086;0.5087;0.8295;0.973
1.541000;0.0111;0.5048;0.8280;0.970
1.543000;0.0067;0.5102;0.8339;0.978
1.544000;0.0072;0.5136;0.8329;0.979
1.544000;0.0067;0.5097;0.8319;0.976
1.547000;0.0057;0.5112;0.8354;0.979
1.552000;0.0008;0.5102;0.8334;0.977
1.556000;0.0037;0.5092;0.8383;0.981
1.563000;0.0018;0.5102;0.8447;0.987
1.567000;0.0047;0.5078;0.8476;0.988
1.572000;0.0077;0.5053;0.8495;0.988
1.577000;0.0081;0.5058;0.8510;0.990
1.582000;0.0052;0.5097;0.8505;0.992
1.588000;0.0028;0.5068;0.8471;0.987
1.593000;-0.0002;0.5068;0.8520;0.991
1.598000;0.0023;0.5058;0.8559;0.994
1.601000;0.0033;0.5078;0.8559;0.995
1.607000;-0.0016;0.5121;0.8481;0.991
1.611000;-0.0080;0.5126;0.8481;0.991
1.616000;-0.0104;0.5136;0.8490;0.992
1.621000;-0.0075;0.5161;0.8447;0.990
1.634000;-0.0011;0.5161;0.8407;0.986
1.635000;0.0067;0.5151;0.8368;0.983
1.638000;0.0091;0.5107;0.8432;0.986
1.651000;0.0101;0.5068;0.8456;0.986
1.652000;0.0086;0.5034;0.8476;0.986
1.653000;0.0018;0.5024;0.8461;0.984
1.656000;-0.0002;0.5024;0.8539;0.991
1.661000;-0.0016;0.5019;0.8657;1.001
1.666000;-0.0021;0.5073;0.8691;1.006
1.671000;0.0023;0.5058;0.8578;0.996
1.677000;-0.0002;0.5053;0.8564;0.994
1.681000;-0.0007;0.5063;0.8574;0.996
1.686000;-0.0041;0.5117;0.8520;0.994
1.691000;-0.0070;0.5112;0.8451;0.988
